OM	w
0.353325327	-1.215193361
0.353329662	-1.219523639
0.353333997	-1.223853917
0.353338332	-1.228184195
0.353342667	-1.232514473
0.353347002	-1.236844751
0.353351337	-1.241175029
0.353355672	-1.245505307
0.353360008	-1.249835586
0.353364343	-1.254165864
0.353368678	-1.258496142
0.353373013	-1.262826420
0.353377348	-1.267156698
0.353381683	-1.271486976
0.353386018	-1.275817254
0.353390353	-1.280147532
0.353394688	-1.284477810
0.353399023	-1.288808088
0.353403358	-1.293138367
0.353407694	-1.297468645
0.353412029	-1.301798923
0.353416364	-1.306129201
0.353420699	-1.310459479
0.353425034	-1.314789757
0.353429369	-1.319120035
0.353433704	-1.323450313
0.353438039	-1.327780591
0.353442374	-1.332110869
0.353446709	-1.336441147
0.353451045	-1.340771426
0.353455380	-1.345101704
0.353459715	-1.349431982
0.353464050	-1.353762260
0.353468385	-1.358092538
0.353472720	-1.362422816
0.353477055	-1.366753094
0.353481390	-1.371083372
0.353485725	-1.375413650
0.353490060	-1.379743928
0.353494395	-1.384074207
0.353498731	-1.388404485
0.353503066	-1.392734763
0.353507401	-1.397065041
0.353511736	-1.401395319
0.353516071	-1.405725597
0.353520406	-1.410055875
0.353524741	-1.414386153
0.353529076	-1.418716431
0.353533411	-1.423046709
0.353537746	-1.427376987
0.353542082	-1.431707266
0.353546417	-1.436037544
0.353550752	-1.440367822
0.353555087	-1.444698100
0.353559422	-1.449028378
0.353563757	-1.453358656
0.353568092	-1.457688934
0.353572427	-1.462019212
0.353576762	-1.466349490
0.353581097	-1.470679768
0.353585432	-1.475010047
0.353589768	-1.479340325
0.353594103	-1.483670603
0.353598438	-1.488000881
0.353602773	-1.492331159
0.353607108	-1.496661437
0.353611443	-1.500991715
0.353615778	-1.505321993
0.353620113	-1.509652271
0.353624448	-1.513982549
0.353628783	-1.518312827
0.353633118	-1.522643106
0.353637454	-1.526973384
0.353641789	-1.531303662
0.353646124	-1.535633940
0.353650459	-1.539964218
0.353654794	-1.544294496
0.353659129	-1.548624774
0.353663464	-1.552955052
0.354299278	-0.899078243
0.354303613	-0.903408521
0.354307948	-0.907738799
0.354312283	-0.912069077
0.354316618	-0.916399355
0.354320954	-0.920729634
0.354325289	-0.925059912
0.354329624	-0.929390190
0.354333959	-0.933720468
0.354338294	-0.938050746
0.354342629	-0.942381024
0.354346964	-0.946711302
0.354351299	-0.951041580
0.354355634	-0.955371858
0.354359969	-0.959702136
0.354364305	-0.964032414
0.354368640	-0.968362693
0.354372975	-0.972692971
0.354377310	-0.977023249
0.354381645	-0.981353527
0.354385980	-0.985683805
0.354390315	-0.990014083
0.354394650	-0.994344361
0.354398985	-0.998674639
0.354403320	-1.003004917
0.354407655	-1.007335195
0.354411991	-1.011665474
0.354416326	-1.015995752
0.354420661	-1.020326030
0.354424996	-1.024656308
0.354429331	-1.028986586
0.354433666	-1.033316864
0.354438001	-1.037647142
0.354442336	-1.041977420
0.354446671	-1.046307698
0.354451006	-1.050637976
0.354455341	-1.054968254
0.354459677	-1.059298533
0.354464012	-1.063628811
0.354468347	-1.067959089
0.354472682	-1.072289367
0.354477017	-1.076619645
0.354481352	-1.080949923
0.354485687	-1.085280201
0.354490022	-1.089610479
0.354494357	-1.093940757
0.354498692	-1.098271035
0.354503028	-1.102601314
0.354507363	-1.106931592
0.354511698	-1.111261870
0.354516033	-1.115592148
0.354520368	-1.119922426
0.354524703	-1.124252704
0.354529038	-1.128582982
0.354533373	-1.132913260
0.354537708	-1.137243538
0.354542043	-1.141573816
0.354546378	-1.145904094
0.354550714	-1.150234373
0.354555049	-1.154564651
0.354559384	-1.158894929
0.354563719	-1.163225207
0.354568054	-1.167555485
0.354572389	-1.171885763
0.354576724	-1.176216041
0.354581059	-1.180546319
0.354585394	-1.184876597
0.354589729	-1.189206875
0.354594065	-1.193537154
0.354598400	-1.197867432
0.354602735	-1.202197710
0.354607070	-1.206527988
0.354611405	-1.210858266
0.354615740	-1.215188544
0.354620075	-1.219518822
0.354624410	-1.223849100
0.354628745	-1.228179378
0.354633080	-1.232509656
0.354637415	-1.236839934
0.354641751	-1.241170213
0.354646086	-1.245500491
0.354650421	-1.249830769
0.354654756	-1.254161047
0.354659091	-1.258491325
0.354663426	-1.262821603
0.354667761	-1.267151881
0.354672096	-1.271482159
0.354676431	-1.275812437
0.354680766	-1.280142715
0.354685102	-1.284472994
0.354689437	-1.288803272
0.354693772	-1.293133550
0.354698107	-1.297463828
0.354702442	-1.301794106
0.354706777	-1.306124384
0.354711112	-1.310454662
0.354715447	-1.314784940
0.354719782	-1.319115218
0.354724117	-1.323445496
0.354728452	-1.327775775
0.354732788	-1.332106053
0.354737123	-1.336436331
0.354741458	-1.340766609
0.354745793	-1.345096887
0.354750128	-1.349427165
0.354754463	-1.353757443
0.354758798	-1.358087721
0.354763133	-1.362417999
0.354767468	-1.366748277
0.354771803	-1.371078555
0.354776139	-1.375408834
0.354780474	-1.379739112
0.354784809	-1.384069390
0.354789144	-1.388399668
0.354793479	-1.392729946
0.354797814	-1.397060224
0.354802149	-1.401390502
0.354806484	-1.405720780
0.354810819	-1.410051058
0.354815154	-1.414381336
0.354819489	-1.418711615
0.354823825	-1.423041893
0.354828160	-1.427372171
0.354832495	-1.431702449
0.354836830	-1.436032727
0.354841165	-1.440363005
0.354845500	-1.444693283
0.354849835	-1.449023561
0.354854170	-1.453353839
0.354858505	-1.457684117
0.354862840	-1.462014395
0.354867176	-1.466344674
0.354871511	-1.470674952
0.354875846	-1.475005230
0.354880181	-1.479335508
0.354884516	-1.483665786
0.354888851	-1.487996064
0.354893186	-1.492326342
0.354897521	-1.496656620
0.354901856	-1.500986898
0.354906191	-1.505317176
0.354910526	-1.509647455
0.354914862	-1.513977733
0.354919197	-1.518308011
0.354923532	-1.522638289
0.354927867	-1.526968567
0.354932202	-1.531298845
0.354936537	-1.535629123
0.354940872	-1.539959401
0.354945207	-1.544289679
0.354949542	-1.548619957
0.354953877	-1.552950235
0.354958212	-1.557280514
0.355598362	-0.907733982
0.355602697	-0.912064261
0.355607032	-0.916394539
0.355611367	-0.920724817
0.355615702	-0.925055095
0.355620037	-0.929385373
0.355624372	-0.933715651
0.355628707	-0.938045929
0.355633042	-0.942376207
0.355637377	-0.946706485
0.355641712	-0.951036763
0.355646048	-0.955367042
0.355650383	-0.959697320
0.355654718	-0.964027598
0.355659053	-0.968357876
0.355663388	-0.972688154
0.355667723	-0.977018432
0.355672058	-0.981348710
0.355676393	-0.985678988
0.355680728	-0.990009266
0.355685063	-0.994339544
0.355689398	-0.998669822
0.355693734	-1.003000101
0.355698069	-1.007330379
0.355702404	-1.011660657
0.355706739	-1.015990935
0.355711074	-1.020321213
0.355715409	-1.024651491
0.355719744	-1.028981769
0.355724079	-1.033312047
0.355728414	-1.037642325
0.355732749	-1.041972603
0.355737085	-1.046302882
0.355741420	-1.050633160
0.355745755	-1.054963438
0.355750090	-1.059293716
0.355754425	-1.063623994
0.355758760	-1.067954272
0.355763095	-1.072284550
0.355767430	-1.076614828
0.355771765	-1.080945106
0.355776100	-1.085275384
0.355780435	-1.089605662
0.355784771	-1.093935941
0.355789106	-1.098266219
0.355793441	-1.102596497
0.355797776	-1.106926775
0.355802111	-1.111257053
0.355806446	-1.115587331
0.355810781	-1.119917609
0.355815116	-1.124247887
0.355819451	-1.128578165
0.355823786	-1.132908443
0.355828122	-1.137238722
0.355832457	-1.141569000
0.355836792	-1.145899278
0.355841127	-1.150229556
0.355845462	-1.154559834
0.355849797	-1.158890112
0.355854132	-1.163220390
0.355858467	-1.167550668
0.355862802	-1.171880946
0.355867137	-1.176211224
0.355871472	-1.180541502
0.355875808	-1.184871781
0.355880143	-1.189202059
0.355884478	-1.193532337
0.355888813	-1.197862615
0.355893148	-1.202192893
0.355897483	-1.206523171
0.355901818	-1.210853449
0.355906153	-1.215183727
0.355910488	-1.219514005
0.355914823	-1.223844283
0.355919159	-1.228174562
0.355923494	-1.232504840
0.355927829	-1.236835118
0.355932164	-1.241165396
0.355936499	-1.245495674
0.355940834	-1.249825952
0.355945169	-1.254156230
0.355949504	-1.258486508
0.355953839	-1.262816786
0.355958174	-1.267147064
0.355962509	-1.271477342
0.355966845	-1.275807621
0.355971180	-1.280137899
0.355975515	-1.284468177
0.355979850	-1.288798455
0.355984185	-1.293128733
0.355988520	-1.297459011
0.355992855	-1.301789289
0.355997190	-1.306119567
0.356001525	-1.310449845
0.356005860	-1.314780123
0.356010196	-1.319110402
0.356014531	-1.323440680
0.356018866	-1.327770958
0.356023201	-1.332101236
0.356027536	-1.336431514
0.356031871	-1.340761792
0.356036206	-1.345092070
0.356040541	-1.349422348
0.356044876	-1.353752626
0.356049211	-1.358082904
0.356053546	-1.362413182
0.356057882	-1.366743461
0.356062217	-1.371073739
0.356066552	-1.375404017
0.356070887	-1.379734295
0.356075222	-1.384064573
0.356079557	-1.388394851
0.356083892	-1.392725129
0.356088227	-1.397055407
0.356092562	-1.401385685
0.356096897	-1.405715963
0.356101233	-1.410046242
0.356105568	-1.414376520
0.356109903	-1.418706798
0.356114238	-1.423037076
0.356118573	-1.427367354
0.356122908	-1.431697632
0.356127243	-1.436027910
0.356131578	-1.440358188
0.356135913	-1.444688466
0.356140248	-1.449018744
0.356144583	-1.453349023
0.356148919	-1.457679301
0.356153254	-1.462009579
0.356157589	-1.466339857
0.356161924	-1.470670135
0.356166259	-1.475000413
0.356170594	-1.479330691
0.356174929	-1.483660969
0.356179264	-1.487991247
0.356183599	-1.492321525
0.356187934	-1.496651803
0.356192270	-1.500982082
0.356196605	-1.505312360
0.356200940	-1.509642638
0.356205275	-1.513972916
0.356209610	-1.518303194
0.356213945	-1.522633472
0.356218280	-1.526963750
0.356222615	-1.531294028
0.356226950	-1.535624306
0.356231285	-1.539954584
0.356235620	-1.544284863
0.356239956	-1.548615141
0.356244291	-1.552945419
0.356248626	-1.557275697
0.356252961	-1.561605975
0.356893110	-0.912059444
0.356897445	-0.916389722
0.356901780	-0.920720000
0.356906115	-0.925050278
0.356910450	-0.929380556
0.356914785	-0.933710834
0.356919120	-0.938041112
0.356923456	-0.942371390
0.356927791	-0.946701669
0.356932126	-0.951031947
0.356936461	-0.955362225
0.356940796	-0.959692503
0.356945131	-0.964022781
0.356949466	-0.968353059
0.356953801	-0.972683337
0.356958136	-0.977013615
0.356962471	-0.981343893
0.356966806	-0.985674171
0.356971142	-0.990004449
0.356975477	-0.994334728
0.356979812	-0.998665006
0.356984147	-1.002995284
0.356988482	-1.007325562
0.356992817	-1.011655840
0.356997152	-1.015986118
0.357001487	-1.020316396
0.357005822	-1.024646674
0.357010157	-1.028976952
0.357014492	-1.033307230
0.357018828	-1.037637509
0.357023163	-1.041967787
0.357027498	-1.046298065
0.357031833	-1.050628343
0.357036168	-1.054958621
0.357040503	-1.059288899
0.357044838	-1.063619177
0.357049173	-1.067949455
0.357053508	-1.072279733
0.357057843	-1.076610011
0.357062179	-1.080940290
0.357066514	-1.085270568
0.357070849	-1.089600846
0.357075184	-1.093931124
0.357079519	-1.098261402
0.357083854	-1.102591680
0.357088189	-1.106921958
0.357092524	-1.111252236
0.357096859	-1.115582514
0.357101194	-1.119912792
0.357105529	-1.124243070
0.357109865	-1.128573349
0.357114200	-1.132903627
0.357118535	-1.137233905
0.357122870	-1.141564183
0.357127205	-1.145894461
0.357131540	-1.150224739
0.357135875	-1.154555017
0.357140210	-1.158885295
0.357144545	-1.163215573
0.357148880	-1.167545851
0.357153216	-1.171876130
0.357157551	-1.176206408
0.357161886	-1.180536686
0.357166221	-1.184866964
0.357170556	-1.189197242
0.357174891	-1.193527520
0.357179226	-1.197857798
0.357183561	-1.202188076
0.357187896	-1.206518354
0.357192231	-1.210848632
0.357196566	-1.215178910
0.357200902	-1.219509189
0.357205237	-1.223839467
0.357209572	-1.228169745
0.357213907	-1.232500023
0.357218242	-1.236830301
0.357222577	-1.241160579
0.357226912	-1.245490857
0.357231247	-1.249821135
0.357235582	-1.254151413
0.357239917	-1.258481691
0.357244253	-1.262811970
0.357248588	-1.267142248
0.357252923	-1.271472526
0.357257258	-1.275802804
0.357261593	-1.280133082
0.357265928	-1.284463360
0.357270263	-1.288793638
0.357274598	-1.293123916
0.357278933	-1.297454194
0.357283268	-1.301784472
0.357287603	-1.306114750
0.357291939	-1.310445029
0.357296274	-1.314775307
0.357300609	-1.319105585
0.357304944	-1.323435863
0.357309279	-1.327766141
0.357313614	-1.332096419
0.357317949	-1.336426697
0.357322284	-1.340756975
0.357326619	-1.345087253
0.357330954	-1.349417531
0.357335290	-1.353747810
0.357339625	-1.358078088
0.357343960	-1.362408366
0.357348295	-1.366738644
0.357352630	-1.371068922
0.357356965	-1.375399200
0.357361300	-1.379729478
0.357365635	-1.384059756
0.357369970	-1.388390034
0.357374305	-1.392720312
0.357378640	-1.397050590
0.357382976	-1.401380869
0.357387311	-1.405711147
0.357391646	-1.410041425
0.357395981	-1.414371703
0.357400316	-1.418701981
0.357404651	-1.423032259
0.357408986	-1.427362537
0.357413321	-1.431692815
0.357417656	-1.436023093
0.357421991	-1.440353371
0.357426327	-1.444683650
0.357430662	-1.449013928
0.357434997	-1.453344206
0.357439332	-1.457674484
0.357443667	-1.462004762
0.357448002	-1.466335040
0.357452337	-1.470665318
0.357456672	-1.474995596
0.357461007	-1.479325874
0.357465342	-1.483656152
0.357469677	-1.487986430
0.357474013	-1.492316709
0.357478348	-1.496646987
0.357482683	-1.500977265
0.357487018	-1.505307543
0.357491353	-1.509637821
0.357495688	-1.513968099
0.357500023	-1.518298377
0.357504358	-1.522628655
0.357508693	-1.526958933
0.357513028	-1.531289211
0.357517364	-1.535619490
0.357521699	-1.539949768
0.357526034	-1.544280046
0.357530369	-1.548610324
0.357534704	-1.552940602
0.357539039	-1.557270880
0.357543374	-1.561601158
0.358192193	-0.920715183
0.358196528	-0.925045461
0.358200863	-0.929375739
0.358205199	-0.933706017
0.358209534	-0.938036296
0.358213869	-0.942366574
0.358218204	-0.946696852
0.358222539	-0.951027130
0.358226874	-0.955357408
0.358231209	-0.959687686
0.358235544	-0.964017964
0.358239879	-0.968348242
0.358244214	-0.972678520
0.358248550	-0.977008798
0.358252885	-0.981339077
0.358257220	-0.985669355
0.358261555	-0.989999633
0.358265890	-0.994329911
0.358270225	-0.998660189
0.358274560	-1.002990467
0.358278895	-1.007320745
0.358283230	-1.011651023
0.358287565	-1.015981301
0.358291900	-1.020311579
0.358296236	-1.024641857
0.358300571	-1.028972136
0.358304906	-1.033302414
0.358309241	-1.037632692
0.358313576	-1.041962970
0.358317911	-1.046293248
0.358322246	-1.050623526
0.358326581	-1.054953804
0.358330916	-1.059284082
0.358335251	-1.063614360
0.358339586	-1.067944638
0.358343922	-1.072274917
0.358348257	-1.076605195
0.358352592	-1.080935473
0.358356927	-1.085265751
0.358361262	-1.089596029
0.358365597	-1.093926307
0.358369932	-1.098256585
0.358374267	-1.102586863
0.358378602	-1.106917141
0.358382937	-1.111247419
0.358387273	-1.115577698
0.358391608	-1.119907976
0.358395943	-1.124238254
0.358400278	-1.128568532
0.358404613	-1.132898810
0.358408948	-1.137229088
0.358413283	-1.141559366
0.358417618	-1.145889644
0.358421953	-1.150219922
0.358426288	-1.154550200
0.358430623	-1.158880478
0.358434959	-1.163210757
0.358439294	-1.167541035
0.358443629	-1.171871313
0.358447964	-1.176201591
0.358452299	-1.180531869
0.358456634	-1.184862147
0.358460969	-1.189192425
0.358465304	-1.193522703
0.358469639	-1.197852981
0.358473974	-1.202183259
0.358478310	-1.206513538
0.358482645	-1.210843816
0.358486980	-1.215174094
0.358491315	-1.219504372
0.358495650	-1.223834650
0.358499985	-1.228164928
0.358504320	-1.232495206
0.358508655	-1.236825484
0.358512990	-1.241155762
0.358517325	-1.245486040
0.358521660	-1.249816318
0.358525996	-1.254146597
0.358530331	-1.258476875
0.358534666	-1.262807153
0.358539001	-1.267137431
0.358543336	-1.271467709
0.358547671	-1.275797987
0.358552006	-1.280128265
0.358556341	-1.284458543
0.358560676	-1.288788821
0.358565011	-1.293119099
0.358569347	-1.297449378
0.358573682	-1.301779656
0.358578017	-1.306109934
0.358582352	-1.310440212
0.358586687	-1.314770490
0.358591022	-1.319100768
0.358595357	-1.323431046
0.358599692	-1.327761324
0.358604027	-1.332091602
0.358608362	-1.336421880
0.358612697	-1.340752158
0.358617033	-1.345082437
0.358621368	-1.349412715
0.358625703	-1.353742993
0.358630038	-1.358073271
0.358634373	-1.362403549
0.358638708	-1.366733827
0.358643043	-1.371064105
0.358647378	-1.375394383
0.358651713	-1.379724661
0.358656048	-1.384054939
0.358660384	-1.388385218
0.358664719	-1.392715496
0.358669054	-1.397045774
0.358673389	-1.401376052
0.358677724	-1.405706330
0.358682059	-1.410036608
0.358686394	-1.414366886
0.358690729	-1.418697164
0.358695064	-1.423027442
0.358699399	-1.427357720
0.358703734	-1.431687998
0.358708070	-1.436018277
0.358712405	-1.440348555
0.358716740	-1.444678833
0.358721075	-1.449009111
0.358725410	-1.453339389
0.358729745	-1.457669667
0.358734080	-1.461999945
0.358738415	-1.466330223
0.358742750	-1.470660501
0.358747085	-1.474990779
0.358751421	-1.479321058
0.358755756	-1.483651336
0.358760091	-1.487981614
0.358764426	-1.492311892
0.358768761	-1.496642170
0.358773096	-1.500972448
0.358777431	-1.505302726
0.358781766	-1.509633004
0.358786101	-1.513963282
0.358790436	-1.518293560
0.358794771	-1.522623838
0.358799107	-1.526954117
0.358803442	-1.531284395
0.358807777	-1.535614673
0.358812112	-1.539944951
0.358816447	-1.544275229
0.358820782	-1.548605507
0.358825117	-1.552935785
0.358829452	-1.557266063
0.358833787	-1.561596341
0.358838122	-1.565926619
0.359486942	-0.925040645
0.359491277	-0.929370923
0.359495612	-0.933701201
0.359499947	-0.938031479
0.359504282	-0.942361757
0.359508617	-0.946692035
0.359512952	-0.951022313
0.359517287	-0.955352591
0.359521622	-0.959682869
0.359525957	-0.964013147
0.359530293	-0.968343425
0.359534628	-0.972673704
0.359538963	-0.977003982
0.359543298	-0.981334260
0.359547633	-0.985664538
0.359551968	-0.989994816
0.359556303	-0.994325094
0.359560638	-0.998655372
0.359564973	-1.002985650
0.359569308	-1.007315928
0.359573643	-1.011646206
0.359577979	-1.015976485
0.359582314	-1.020306763
0.359586649	-1.024637041
0.359590984	-1.028967319
0.359595319	-1.033297597
0.359599654	-1.037627875
0.359603989	-1.041958153
0.359608324	-1.046288431
0.359612659	-1.050618709
0.359616994	-1.054948987
0.359621330	-1.059279265
0.359625665	-1.063609544
0.359630000	-1.067939822
0.359634335	-1.072270100
0.359638670	-1.076600378
0.359643005	-1.080930656
0.359647340	-1.085260934
0.359651675	-1.089591212
0.359656010	-1.093921490
0.359660345	-1.098251768
0.359664680	-1.102582046
0.359669016	-1.106912325
0.359673351	-1.111242603
0.359677686	-1.115572881
0.359682021	-1.119903159
0.359686356	-1.124233437
0.359690691	-1.128563715
0.359695026	-1.132893993
0.359699361	-1.137224271
0.359703696	-1.141554549
0.359708031	-1.145884827
0.359712367	-1.150215105
0.359716702	-1.154545384
0.359721037	-1.158875662
0.359725372	-1.163205940
0.359729707	-1.167536218
0.359734042	-1.171866496
0.359738377	-1.176196774
0.359742712	-1.180527052
0.359747047	-1.184857330
0.359751382	-1.189187608
0.359755717	-1.193517886
0.359760053	-1.197848165
0.359764388	-1.202178443
0.359768723	-1.206508721
0.359773058	-1.210838999
0.359777393	-1.215169277
0.359781728	-1.219499555
0.359786063	-1.223829833
0.359790398	-1.228160111
0.359794733	-1.232490389
0.359799068	-1.236820667
0.359803404	-1.241150946
0.359807739	-1.245481224
0.359812074	-1.249811502
0.359816409	-1.254141780
0.359820744	-1.258472058
0.359825079	-1.262802336
0.359829414	-1.267132614
0.359833749	-1.271462892
0.359838084	-1.275793170
0.359842419	-1.280123448
0.359846754	-1.284453726
0.359851090	-1.288784005
0.359855425	-1.293114283
0.359859760	-1.297444561
0.359864095	-1.301774839
0.359868430	-1.306105117
0.359872765	-1.310435395
0.359877100	-1.314765673
0.359881435	-1.319095951
0.359885770	-1.323426229
0.359890105	-1.327756507
0.359894441	-1.332086786
0.359898776	-1.336417064
0.359903111	-1.340747342
0.359907446	-1.345077620
0.359911781	-1.349407898
0.359916116	-1.353738176
0.359920451	-1.358068454
0.359924786	-1.362398732
0.359929121	-1.366729010
0.359933456	-1.371059288
0.359937791	-1.375389566
0.359942127	-1.379719845
0.359946462	-1.384050123
0.359950797	-1.388380401
0.359955132	-1.392710679
0.359959467	-1.397040957
0.359963802	-1.401371235
0.359968137	-1.405701513
0.359972472	-1.410031791
0.359976807	-1.414362069
0.359981142	-1.418692347
0.359985478	-1.423022626
0.359989813	-1.427352904
0.359994148	-1.431683182
0.359998483	-1.436013460
0.360002818	-1.440343738
0.360007153	-1.444674016
0.360011488	-1.449004294
0.360015823	-1.453334572
0.360020158	-1.457664850
0.360024493	-1.461995128
0.360028828	-1.466325406
0.360033164	-1.470655685
0.360037499	-1.474985963
0.360041834	-1.479316241
0.360046169	-1.483646519
0.360050504	-1.487976797
0.360054839	-1.492307075
0.360059174	-1.496637353
0.360063509	-1.500967631
0.360067844	-1.505297909
0.360072179	-1.509628187
0.360076515	-1.513958466
0.360080850	-1.518288744
0.360085185	-1.522619022
0.360089520	-1.526949300
0.360093855	-1.531279578
0.360098190	-1.535609856
0.360102525	-1.539940134
0.360106860	-1.544270412
0.360111195	-1.548600690
0.360115530	-1.552930968
0.360119865	-1.557261246
0.360124201	-1.561591525
0.360128536	-1.565921803
0.360786025	-0.933696384
0.360790360	-0.938026662
0.360794695	-0.942356940
0.360799030	-0.946687218
0.360803365	-0.951017496
0.360807701	-0.955347774
0.360812036	-0.959678053
0.360816371	-0.964008331
0.360820706	-0.968338609
0.360825041	-0.972668887
0.360829376	-0.976999165
0.360833711	-0.981329443
0.360838046	-0.985659721
0.360842381	-0.989989999
0.360846716	-0.994320277
0.360851051	-0.998650555
0.360855387	-1.002980833
0.360859722	-1.007311112
0.360864057	-1.011641390
0.360868392	-1.015971668
0.360872727	-1.020301946
0.360877062	-1.024632224
0.360881397	-1.028962502
0.360885732	-1.033292780
0.360890067	-1.037623058
0.360894402	-1.041953336
0.360898737	-1.046283614
0.360903073	-1.050613893
0.360907408	-1.054944171
0.360911743	-1.059274449
0.360916078	-1.063604727
0.360920413	-1.067935005
0.360924748	-1.072265283
0.360929083	-1.076595561
0.360933418	-1.080925839
0.360937753	-1.085256117
0.360942088	-1.089586395
0.360946424	-1.093916673
0.360950759	-1.098246952
0.360955094	-1.102577230
0.360959429	-1.106907508
0.360963764	-1.111237786
0.360968099	-1.115568064
0.360972434	-1.119898342
0.360976769	-1.124228620
0.360981104	-1.128558898
0.360985439	-1.132889176
0.360989774	-1.137219454
0.360994110	-1.141549733
0.360998445	-1.145880011
0.361002780	-1.150210289
0.361007115	-1.154540567
0.361011450	-1.158870845
0.361015785	-1.163201123
0.361020120	-1.167531401
0.361024455	-1.171861679
0.361028790	-1.176191957
0.361033125	-1.180522235
0.361037461	-1.184852513
0.361041796	-1.189182792
0.361046131	-1.193513070
0.361050466	-1.197843348
0.361054801	-1.202173626
0.361059136	-1.206503904
0.361063471	-1.210834182
0.361067806	-1.215164460
0.361072141	-1.219494738
0.361076476	-1.223825016
0.361080811	-1.228155294
0.361085147	-1.232485573
0.361089482	-1.236815851
0.361093817	-1.241146129
0.361098152	-1.245476407
0.361102487	-1.249806685
0.361106822	-1.254136963
0.361111157	-1.258467241
0.361115492	-1.262797519
0.361119827	-1.267127797
0.361124162	-1.271458075
0.361128498	-1.275788353
0.361132833	-1.280118632
0.361137168	-1.284448910
0.361141503	-1.288779188
0.361145838	-1.293109466
0.361150173	-1.297439744
0.361154508	-1.301770022
0.361158843	-1.306100300
0.361163178	-1.310430578
0.361167513	-1.314760856
0.361171848	-1.319091134
0.361176184	-1.323421413
0.361180519	-1.327751691
0.361184854	-1.332081969
0.361189189	-1.336412247
0.361193524	-1.340742525
0.361197859	-1.345072803
0.361202194	-1.349403081
0.361206529	-1.353733359
0.361210864	-1.358063637
0.361215199	-1.362393915
0.361219535	-1.366724194
0.361223870	-1.371054472
0.361228205	-1.375384750
0.361232540	-1.379715028
0.361236875	-1.384045306
0.361241210	-1.388375584
0.361245545	-1.392705862
0.361249880	-1.397036140
0.361254215	-1.401366418
0.361258550	-1.405696696
0.361262885	-1.410026974
0.361267221	-1.414357253
0.361271556	-1.418687531
0.361275891	-1.423017809
0.361280226	-1.427348087
0.361284561	-1.431678365
0.361288896	-1.436008643
0.361293231	-1.440338921
0.361297566	-1.444669199
0.361301901	-1.448999477
0.361306236	-1.453329755
0.361310572	-1.457660034
0.361314907	-1.461990312
0.361319242	-1.466320590
0.361323577	-1.470650868
0.361327912	-1.474981146
0.361332247	-1.479311424
0.361336582	-1.483641702
0.361340917	-1.487971980
0.361345252	-1.492302258
0.361349587	-1.496632536
0.361353922	-1.500962814
0.361358258	-1.505293093
0.361362593	-1.509623371
0.361366928	-1.513953649
0.361371263	-1.518283927
0.361375598	-1.522614205
0.361379933	-1.526944483
0.361384268	-1.531274761
0.361388603	-1.535605039
0.361392938	-1.539935317
0.361397273	-1.544265595
0.361401609	-1.548595874
0.361405944	-1.552926152
0.361410279	-1.557256430
0.361414614	-1.561586708
0.361418949	-1.565916986
0.362085108	-0.942352123
0.362089444	-0.946682401
0.362093779	-0.951012680
0.362098114	-0.955342958
0.362102449	-0.959673236
0.362106784	-0.964003514
0.362111119	-0.968333792
0.362115454	-0.972664070
0.362119789	-0.976994348
0.362124124	-0.981324626
0.362128459	-0.985654904
0.362132795	-0.989985182
0.362137130	-0.994315461
0.362141465	-0.998645739
0.362145800	-1.002976017
0.362150135	-1.007306295
0.362154470	-1.011636573
0.362158805	-1.015966851
0.362163140	-1.020297129
0.362167475	-1.024627407
0.362171810	-1.028957685
0.362176145	-1.033287963
0.362180481	-1.037618241
0.362184816	-1.041948520
0.362189151	-1.046278798
0.362193486	-1.050609076
0.362197821	-1.054939354
0.362202156	-1.059269632
0.362206491	-1.063599910
0.362210826	-1.067930188
0.362215161	-1.072260466
0.362219496	-1.076590744
0.362223831	-1.080921022
0.362228167	-1.085251301
0.362232502	-1.089581579
0.362236837	-1.093911857
0.362241172	-1.098242135
0.362245507	-1.102572413
0.362249842	-1.106902691
0.362254177	-1.111232969
0.362258512	-1.115563247
0.362262847	-1.119893525
0.362267182	-1.124223803
0.362271518	-1.128554081
0.362275853	-1.132884360
0.362280188	-1.137214638
0.362284523	-1.141544916
0.362288858	-1.145875194
0.362293193	-1.150205472
0.362297528	-1.154535750
0.362301863	-1.158866028
0.362306198	-1.163196306
0.362310533	-1.167526584
0.362314868	-1.171856862
0.362319204	-1.176187141
0.362323539	-1.180517419
0.362327874	-1.184847697
0.362332209	-1.189177975
0.362336544	-1.193508253
0.362340879	-1.197838531
0.362345214	-1.202168809
0.362349549	-1.206499087
0.362353884	-1.210829365
0.362358219	-1.215159643
0.362362555	-1.219489921
0.362366890	-1.223820200
0.362371225	-1.228150478
0.362375560	-1.232480756
0.362379895	-1.236811034
0.362384230	-1.241141312
0.362388565	-1.245471590
0.362392900	-1.249801868
0.362397235	-1.254132146
0.362401570	-1.258462424
0.362405905	-1.262792702
0.362410241	-1.267122981
0.362414576	-1.271453259
0.362418911	-1.275783537
0.362423246	-1.280113815
0.362427581	-1.284444093
0.362431916	-1.288774371
0.362436251	-1.293104649
0.362440586	-1.297434927
0.362444921	-1.301765205
0.362449256	-1.306095483
0.362453592	-1.310425761
0.362457927	-1.314756040
0.362462262	-1.319086318
0.362466597	-1.323416596
0.362470932	-1.327746874
0.362475267	-1.332077152
0.362479602	-1.336407430
0.362483937	-1.340737708
0.362488272	-1.345067986
0.362492607	-1.349398264
